,type,fixed acidity,volatile acidity,citric acid,residual sugar,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
1559,0,8.8,0.35,0.49,1.0,14.0,56.0,0.992,2.96,0.33,10.5,0
1560,0,7.8,0.3,0.74,1.8,33.0,156.0,0.991,3.29,0.52,12.8,1
1561,0,9.1,0.28,0.49,2.0,10.0,112.0,0.9958,3.15,0.46,10.1,0
1562,0,7.1,0.34,0.49,1.5,26.0,126.0,0.99,3.3,0.33,12.2,2
1563,0,7.8,0.3,0.74,1.8,33.0,156.0,0.991,3.29,0.52,12.8,1
1564,0,9.1,0.28,0.49,2.0,10.0,112.0,0.9958,3.15,0.46,10.1,0
1565,0,8.5,0.19,0.49,3.5,29.0,117.0,0.9938,3.14,0.51,10.1,1
1566,0,7.6,0.18,0.49,18.05,36.0,158.0,0.9996,3.06,0.41,9.2,0
1567,0,7.5,0.19,0.49,1.8,19.0,110.0,0.9946,3.33,0.44,9.9,0
1568,0,7.4,0.3,0.49,8.2,49.0,188.0,0.9974,3.52,0.58,9.7,1
1569,0,6.7,0.3,0.74,5.0,35.0,157.0,0.9945,3.21,0.46,9.9,0
1570,0,6.6,0.3,0.74,4.6,36.0,159.0,0.9946,3.21,0.45,9.9,0
1571,0,7.4,0.3,0.49,8.2,49.0,188.0,0.9974,3.52,0.58,9.7,1
1572,0,6.9,0.22,0.49,7.0,50.0,168.0,0.9957,3.54,0.5,10.3,1
1573,0,7.8,0.26,0.49,3.1,21.0,116.0,0.9931,3.16,0.35,10.3,0
1574,0,8.5,0.17,0.49,8.8,23.0,108.0,0.9947,2.88,0.34,10.5,0
1575,0,6.8,0.17,0.74,2.4,61.0,182.0,0.9953,3.63,0.76,10.5,1
1576,0,6.2,0.27,0.49,1.4,20.0,74.0,0.9931,3.32,0.44,9.8,1
1577,0,7.1,0.64,0.49,1.8,17.0,128.0,0.9946,3.31,0.58,10.6,0
1578,0,6.4,0.18,0.74,11.9,54.0,168.0,0.9978,3.58,0.68,10.1,0
1579,0,7.6,0.31,0.49,13.4,50.0,191.0,0.9989,3.22,0.53,9.0,0
1580,0,9.8,0.31,0.49,15.4,13.0,119.0,1.0004,3.18,0.45,9.5,0
1581,0,9.0,0.3,0.49,7.2,32.0,84.0,0.9938,2.94,0.32,11.5,1
1582,0,8.4,0.24,0.49,7.4,46.0,108.0,0.9934,3.03,0.33,11.9,2
1583,0,6.4,0.18,0.74,11.9,54.0,168.0,0.9978,3.58,0.68,10.1,0
1584,0,6.4,0.25,0.74,7.8,52.0,209.0,0.9956,3.21,0.42,9.2,1
1585,0,7.3,0.3,0.74,13.5,46.0,165.0,0.9982,3.02,0.4,8.7,0
1586,0,9.3,0.31,0.49,1.3,34.0,147.0,0.9948,3.11,0.46,9.8,0
1587,0,6.4,0.25,0.74,7.8,52.0,209.0,0.9956,3.21,0.42,9.2,1
1588,0,7.3,0.3,0.74,13.5,46.0,165.0,0.9982,3.02,0.4,8.7,0
1589,0,7.0,0.27,0.74,1.5,27.0,122.0,0.9926,3.35,0.48,11.2,1
1590,0,7.9,0.14,0.74,1.2,30.0,165.0,0.991,3.08,0.82,12.3,1
1591,0,6.4,0.12,0.49,6.4,49.0,161.0,0.9945,3.34,0.44,10.4,1
1592,0,6.8,0.21,0.74,1.2,25.0,111.0,0.9916,3.13,0.41,10.7,1
1593,0,8.6,0.16,0.49,7.3,9.0,63.0,0.9953,3.13,0.59,10.5,1
1594,0,7.0,0.29,0.49,3.8,37.0,136.0,0.9938,2.95,0.4,9.4,1
1595,0,6.4,0.27,0.49,7.3,53.0,206.0,0.9956,3.24,0.43,9.2,1
1596,0,6.6,0.55,0.01,2.7,56.0,122.0,0.9906,3.15,0.3,11.9,0
1597,0,6.4,0.27,0.49,7.3,53.0,206.0,0.9956,3.24,0.43,9.2,1
1598,0,6.3,0.24,0.74,1.4,24.0,108.0,0.9932,3.27,0.39,9.9,1
1599,0,6.7,0.33,0.49,1.6,20.0,94.0,0.9914,3.11,0.5,11.4,1
1600,0,7.0,0.29,0.49,3.8,37.0,136.0,0.9938,2.95,0.4,9.4,1
1601,0,8.2,0.34,0.49,8.0,55.0,223.0,0.996,3.08,0.52,10.7,1
1602,0,5.6,0.39,0.24,4.7,27.0,77.0,0.9906,3.28,0.36,12.7,0
1603,0,5.6,0.41,0.24,1.9,10.0,53.0,0.98815,3.32,0.5,13.5,2
1604,0,6.7,0.41,0.01,2.8,39.0,137.0,0.9942,3.24,0.35,9.5,0
1605,0,7.1,0.26,0.49,2.2,31.0,113.0,0.9903,3.37,0.42,12.9,2
1606,0,7.5,0.32,0.49,1.7,44.0,109.0,0.9906,3.07,0.46,12.5,1
1607,0,5.8,0.19,0.49,4.9,44.0,118.0,0.9935,3.34,0.38,9.5,2
1608,0,6.9,0.27,0.49,23.5,59.0,235.0,1.0024,2.98,0.47,8.6,0
1609,0,8.1,0.2,0.49,11.8,46.0,212.0,0.9968,3.09,0.46,10.0,2
1610,0,7.5,0.32,0.49,1.7,44.0,109.0,0.9906,3.07,0.46,12.5,1
1611,0,8.2,0.26,0.49,5.2,19.0,100.0,0.9941,3.12,0.34,10.1,1
1612,0,7.8,0.26,0.49,3.2,28.0,87.0,0.9919,3.03,0.32,11.3,2
1613,0,8.0,0.14,0.49,1.5,42.0,120.0,0.9928,3.26,0.4,10.6,2
1614,0,8.0,0.29,0.49,11.7,40.0,131.0,0.9958,3.14,0.34,10.8,0
1615,0,7.5,0.19,0.49,1.6,42.0,140.0,0.9932,3.4,0.47,10.7,1
1616,0,6.9,0.34,0.49,7.3,61.0,206.0,0.9957,3.09,0.4,9.0,1
1617,0,6.2,0.2,0.49,1.6,17.0,143.0,0.9937,3.22,0.52,9.2,1
1618,0,6.4,0.37,0.49,13.3,53.0,243.0,0.9982,3.14,0.48,8.5,1
1619,0,6.2,0.22,0.49,6.0,31.0,128.0,0.9928,3.41,0.36,11.3,2
1620,0,7.8,0.26,0.49,3.2,28.0,87.0,0.9919,3.03,0.32,11.3,2
1621,0,8.9,0.32,0.49,1.6,17.0,131.0,0.9956,3.13,0.34,9.4,0
1622,0,6.5,0.44,0.49,7.7,16.0,169.0,0.9957,3.11,0.37,8.7,1
1623,0,7.0,0.14,0.49,5.9,22.0,118.0,0.9954,3.36,0.36,9.4,1
1624,0,9.0,0.17,0.49,1.0,46.0,131.0,0.993,3.09,0.51,10.5,2
1625,0,6.4,0.26,0.49,6.4,37.0,161.0,0.9954,3.38,0.53,9.7,1
1626,0,9.0,0.22,0.49,10.4,52.0,195.0,0.9987,3.31,0.44,10.2,1
1627,0,8.9,0.32,0.49,1.6,17.0,131.0,0.9956,3.13,0.34,9.4,0
1628,0,8.2,0.2,0.49,3.5,14.0,108.0,0.9928,3.19,0.35,11.5,1
1629,0,7.8,0.15,0.24,7.7,21.0,98.0,0.9951,2.94,0.31,9.6,1
1630,0,6.9,0.25,0.24,1.8,6.0,121.0,0.993,3.23,0.7,11.4,0
1631,0,8.2,0.2,0.49,3.5,14.0,108.0,0.9928,3.19,0.35,11.5,1
1632,0,7.1,0.28,0.49,6.5,28.0,111.0,0.9926,3.41,0.58,12.2,2
1633,0,7.4,0.19,0.49,6.7,15.0,110.0,0.9938,3.2,0.38,11.0,2
1634,0,8.3,0.25,0.49,16.8,50.0,228.0,1.0001,3.03,0.52,9.2,1
1635,0,7.5,0.14,0.74,1.6,21.0,126.0,0.9933,3.26,0.45,10.2,1
1636,0,7.8,0.49,0.49,7.0,29.0,149.0,0.9952,3.21,0.33,10.0,0
1637,0,8.1,0.12,0.49,1.2,43.0,160.0,0.9934,3.13,0.48,9.7,1
1638,0,7.6,0.47,0.49,13.0,42.0,220.0,0.9988,2.96,0.51,9.2,0
1639,0,7.9,0.22,0.49,3.8,26.0,105.0,0.993,3.1,0.39,10.5,0
1640,0,7.8,0.49,0.49,7.0,29.0,149.0,0.9952,3.21,0.33,10.0,0
1641,0,6.4,0.22,0.49,7.5,42.0,151.0,0.9948,3.27,0.52,10.1,1
1642,0,7.3,0.19,0.49,15.55,50.0,134.0,0.9998,3.42,0.36,9.1,2
1643,0,8.1,0.3,0.49,12.3,50.0,144.0,0.9971,3.09,0.57,10.2,2
1644,0,7.3,0.19,0.49,15.55,50.0,134.0,0.9998,3.42,0.36,9.1,2
1645,0,7.5,0.24,0.49,9.4,50.0,149.0,0.9962,3.17,0.59,10.5,2
1646,0,6.4,0.22,0.49,7.5,42.0,151.0,0.9948,3.27,0.52,10.1,1
1647,0,7.8,0.21,0.49,1.2,20.0,99.0,0.99,3.05,0.28,12.1,2
1648,0,7.1,0.3,0.49,1.6,31.0,100.0,0.9942,3.4,0.59,10.2,0
1649,0,6.9,0.26,0.49,1.6,39.0,166.0,0.9965,3.65,0.52,9.4,0
1650,0,7.6,0.31,0.49,3.95,27.0,131.0,0.9912,3.08,0.67,12.8,2
1651,0,6.4,0.42,0.74,12.8,48.0,209.0,0.9978,3.12,0.58,9.0,1
1652,0,8.2,0.29,0.49,1.0,29.0,118.0,0.9928,3.24,0.36,10.9,0
1653,0,7.9,0.33,0.28,31.6,35.0,176.0,1.0103,3.15,0.38,8.8,1
1654,0,6.6,0.46,0.49,7.4,19.0,184.0,0.9956,3.11,0.38,9.0,0
1655,0,7.8,0.28,0.49,1.3,27.0,142.0,0.9936,3.09,0.59,10.2,0
1656,0,5.8,0.15,0.49,1.1,21.0,98.0,0.9929,3.19,0.48,9.2,0
1657,0,7.8,0.4,0.49,7.8,34.0,162.0,0.9966,3.26,0.58,11.3,1
1658,0,6.6,0.31,0.49,7.7,52.0,220.0,0.9964,3.12,0.45,8.8,0
1659,0,6.6,0.325,0.49,7.7,53.0,217.0,0.996,3.16,0.4,9.3,0
1660,0,6.6,0.27,0.49,7.8,62.0,217.0,0.9959,3.17,0.45,9.4,1
1661,0,6.7,0.26,0.49,8.3,54.0,191.0,0.9954,3.23,0.4,10.3,1
1662,0,6.7,0.21,0.49,1.4,30.0,114.0,0.9914,2.92,0.42,10.8,2
1663,0,7.9,0.33,0.28,31.6,35.0,176.0,1.0103,3.15,0.38,8.8,1
1664,0,8.1,0.28,0.46,15.4,32.0,177.0,1.0004,3.27,0.58,9.0,0
1665,0,6.5,0.13,0.37,1.0,48.0,114.0,0.9911,3.41,0.51,11.5,2
1666,0,7.8,0.445,0.56,1.0,8.0,84.0,0.9938,3.25,0.43,10.8,0
1667,0,8.8,0.39,0.34,5.9,33.0,128.0,0.9927,2.95,0.51,11.8,1
1668,0,7.9,0.18,0.33,1.2,20.0,72.0,0.9922,3.12,0.38,10.5,2
1669,0,7.1,0.31,0.38,1.2,10.0,124.0,0.9924,3.14,0.44,9.9,1
1670,0,7.8,0.24,0.18,6.7,33.0,160.0,0.9963,3.2,0.56,9.8,1
1671,0,7.0,0.35,0.3,6.5,27.0,87.0,0.9936,3.4,0.42,11.4,2
1672,0,6.6,0.26,0.31,4.8,41.0,168.0,0.9951,3.2,0.38,9.3,0
1673,0,6.6,0.27,0.31,5.3,35.0,163.0,0.9951,3.2,0.38,9.3,0
1674,0,6.8,0.22,0.29,8.9,82.0,188.0,0.9955,3.3,0.44,10.3,1
1675,0,6.2,0.27,0.32,8.8,65.0,224.0,0.9961,3.17,0.47,8.9,0
1676,0,7.0,0.35,0.3,6.5,27.0,87.0,0.9936,3.4,0.42,11.4,2
1677,0,7.3,0.23,0.37,1.8,60.0,156.0,0.992,3.11,0.35,11.1,1
1678,0,6.2,0.3,0.2,6.6,42.0,170.0,0.9944,3.36,0.45,10.4,1
1679,0,6.4,0.35,0.2,5.7,18.0,117.0,0.9944,3.33,0.43,10.1,0
1680,0,7.6,0.32,0.34,18.35,44.0,197.0,1.0008,3.22,0.55,9.0,0
1681,0,6.3,0.31,0.3,10.0,49.0,212.0,0.9962,3.74,0.55,11.9,1
1682,0,7.2,0.25,0.28,14.4,55.0,205.0,0.9986,3.12,0.38,9.0,2
1683,0,7.2,0.25,0.28,14.4,55.0,205.0,0.9986,3.12,0.38,9.0,2
1684,0,7.3,0.26,0.33,17.85,41.5,195.0,1.0,3.06,0.44,9.1,2
1685,0,7.2,0.25,0.28,14.4,55.0,205.0,0.9986,3.12,0.38,9.0,2
1686,0,7.4,0.26,0.37,9.4,42.0,147.0,0.9982,3.46,0.72,10.0,0
1687,0,7.3,0.26,0.33,17.85,41.5,195.0,1.0,3.06,0.44,9.1,2
1688,0,6.7,0.25,0.26,1.55,118.5,216.0,0.9949,3.55,0.63,9.4,0
1689,0,7.1,0.16,0.25,1.3,28.0,123.0,0.9915,3.27,0.55,11.4,1
1690,0,9.0,0.43,0.3,1.5,7.0,175.0,0.9951,3.11,0.45,9.7,0
1691,0,7.2,0.25,0.28,14.4,55.0,205.0,0.9986,3.12,0.38,9.0,2
1692,0,7.0,0.24,0.3,4.2,41.0,213.0,0.9927,3.28,0.49,11.8,1
1693,0,6.7,0.265,0.22,8.6,54.0,198.0,0.9955,3.25,0.41,10.2,0
1694,0,7.7,0.12,0.32,1.4,47.0,150.0,0.9952,3.37,0.42,9.2,1
1695,0,7.2,0.21,0.33,3.0,35.0,132.0,0.9928,3.25,0.4,11.0,1
1696,0,8.5,0.32,0.36,14.9,47.0,190.0,0.9982,3.08,0.31,10.0,1
1697,0,6.9,0.18,0.3,2.0,39.0,190.0,0.9914,3.32,0.37,12.2,1
1698,0,7.0,0.24,0.3,4.2,41.0,213.0,0.9927,3.28,0.49,11.8,1
1699,0,6.3,0.26,0.29,2.2,35.0,175.0,0.9918,3.38,0.43,11.6,1
1700,0,6.7,0.26,0.3,1.8,25.0,121.0,0.9944,3.44,0.61,10.2,1
1701,0,7.9,0.29,0.36,11.1,43.0,208.0,0.9969,3.14,0.46,10.3,0
1702,0,6.5,0.27,0.19,4.2,6.0,114.0,0.9955,3.25,0.35,8.6,0
1703,0,6.7,0.33,0.42,6.4,27.0,151.0,0.9954,3.16,0.44,9.6,0
1704,0,6.7,0.31,0.42,6.4,25.0,148.0,0.9955,3.16,0.45,9.6,0
1705,0,6.6,0.25,0.31,1.5,32.0,127.0,0.9921,3.41,0.47,11.3,1
1706,0,6.4,0.24,0.22,1.5,38.0,157.0,0.9934,3.41,0.55,9.9,1
1707,0,6.8,0.26,0.29,16.95,48.0,179.0,0.9998,3.45,0.4,9.6,0
1708,0,7.0,0.61,0.26,1.7,25.0,161.0,0.9946,3.36,0.6,10.6,0
1709,0,6.8,0.22,0.3,13.6,50.0,180.0,0.9984,3.44,0.39,9.8,0
1710,0,8.1,0.31,0.24,1.6,10.0,67.0,0.9924,3.08,0.47,10.5,0
1711,0,7.0,0.2,0.3,6.1,31.0,120.0,0.9939,3.24,0.51,10.8,0
1712,0,7.9,0.18,0.37,3.0,25.0,178.0,0.995,3.22,0.51,10.0,1
1713,0,6.6,0.34,0.27,6.2,23.0,136.0,0.9957,3.3,0.49,10.1,1
1714,0,6.8,0.3,0.24,6.6,35.0,116.0,0.9953,3.07,0.48,9.4,0
1715,0,6.5,0.18,0.34,1.6,43.0,148.0,0.9912,3.32,0.59,11.5,2
1716,0,7.0,0.21,0.31,6.0,29.0,108.0,0.9939,3.26,0.5,10.8,1
1717,0,6.8,0.27,0.32,1.5,19.0,142.0,0.9921,3.1,0.43,9.9,1
1718,0,9.3,0.2,0.33,1.7,28.0,178.0,0.9954,3.16,0.43,9.0,0
1719,0,5.8,0.23,0.27,1.8,24.0,69.0,0.9933,3.38,0.31,9.4,1
1720,0,7.6,0.2,0.39,2.6,30.0,180.0,0.9941,3.46,0.44,10.8,2
1721,0,8.2,0.15,0.48,2.7,24.0,190.0,0.995,3.5,0.45,10.9,2
1722,0,7.5,0.4,1.0,19.5,33.0,148.0,0.9977,3.24,0.38,12.0,1
1723,0,6.5,0.18,0.34,1.6,43.0,148.0,0.9912,3.32,0.59,11.5,2
1724,0,7.0,0.13,0.3,5.0,31.0,122.0,0.9945,3.47,0.42,10.5,1
1725,0,6.9,0.17,0.22,4.6,55.0,152.0,0.9952,3.29,0.37,9.3,1
1726,0,7.0,0.3,0.32,6.4,28.0,97.0,0.9924,3.23,0.44,11.8,1
1727,0,7.6,0.445,0.44,14.5,68.0,212.0,0.9986,3.48,0.36,10.0,1
1728,0,6.8,0.3,0.24,6.6,35.0,116.0,0.9953,3.07,0.48,9.4,0
1729,0,7.5,0.22,0.33,6.7,45.0,138.0,0.9939,3.2,0.68,11.4,1
1730,0,9.2,0.23,0.3,1.1,40.0,99.0,0.9929,2.94,0.3,10.4,1
1731,0,8.7,0.34,0.46,13.8,68.0,198.0,0.9988,3.36,0.37,9.5,1
1732,0,6.6,0.545,0.04,2.5,48.0,111.0,0.9906,3.14,0.32,11.9,0
1733,0,8.1,0.3,0.31,1.1,49.0,123.0,0.9914,2.99,0.45,11.1,1
1734,0,6.9,0.16,0.3,9.6,50.0,185.0,0.9978,3.39,0.38,9.6,1
1735,0,8.0,0.32,0.36,4.6,56.0,178.0,0.9928,3.29,0.47,12.0,1
1736,0,6.1,0.22,0.23,3.1,15.0,104.0,0.9948,3.14,0.42,8.7,0
1737,0,6.9,0.16,0.3,9.6,50.0,185.0,0.9978,3.39,0.38,9.6,1
1738,0,7.5,0.15,0.38,1.8,19.0,101.0,0.9946,3.24,0.44,10.0,0
1739,0,8.4,0.29,0.29,1.05,4.0,55.0,0.9908,2.91,0.32,11.4,0
1740,0,6.6,0.37,0.47,6.5,23.0,150.0,0.9954,3.14,0.45,9.6,1
1741,0,7.7,0.38,0.4,2.0,28.0,152.0,0.9906,3.18,0.32,12.9,1
1742,0,6.3,0.25,0.23,14.9,47.0,142.0,0.99705,3.14,0.35,9.7,1
1743,0,8.3,0.3,0.36,10.0,33.0,169.0,0.9982,3.23,0.51,9.3,1
1744,0,6.6,0.22,0.58,1.1,52.0,136.0,0.9932,3.1,0.3,9.1,0
1745,0,6.1,0.34,0.31,12.0,46.0,238.0,0.9977,3.16,0.48,8.6,0
1746,0,7.5,0.22,0.29,4.8,33.0,87.0,0.994,3.14,0.42,9.9,0
1747,0,8.3,0.3,0.36,10.0,33.0,169.0,0.9982,3.23,0.51,9.3,1
1748,0,8.0,0.27,0.24,1.2,20.0,102.0,0.9929,3.28,0.42,10.9,0
1749,0,6.1,0.17,0.27,1.5,45.0,135.0,0.9924,3.2,0.43,10.2,1
1750,0,7.4,0.18,0.3,10.4,44.0,174.0,0.9966,3.11,0.57,9.7,1
1751,0,6.7,0.16,0.28,2.5,40.0,153.0,0.9921,3.38,0.51,11.4,2
1752,0,6.1,0.255,0.44,12.3,53.0,197.0,0.9967,3.24,0.54,9.5,1
1753,0,7.4,0.23,0.25,1.4,43.0,141.0,0.9934,3.42,0.54,10.2,2
1754,0,6.4,0.16,0.28,2.2,33.0,93.0,0.9914,3.31,0.43,11.1,1
1755,0,6.3,0.25,0.23,14.9,47.0,142.0,0.99705,3.14,0.35,9.7,1
1756,0,6.7,0.27,0.25,8.0,54.0,202.0,0.9961,3.22,0.43,9.3,0
1757,0,6.9,0.29,0.23,8.6,56.0,215.0,0.9967,3.17,0.44,8.8,0
1758,0,9.6,0.21,0.28,1.2,12.0,53.0,0.9926,2.8,0.46,10.6,0
1759,0,6.6,0.62,0.2,8.7,81.0,224.0,0.99605,3.17,0.44,9.3,0
1760,0,6.4,0.28,0.19,5.4,67.0,181.0,0.99435,3.31,0.35,10.2,1
1761,0,8.0,0.3,0.28,5.7,31.0,124.0,0.9948,3.16,0.51,10.2,1
1762,0,6.4,0.17,0.27,1.5,20.0,98.0,0.9916,3.46,0.42,11.0,2
1763,0,7.3,0.21,0.3,10.9,18.0,112.0,0.997,3.4,0.5,9.6,1
1764,0,6.7,0.27,0.25,8.0,54.0,202.0,0.9961,3.22,0.43,9.3,0
1765,0,6.9,0.29,0.23,8.6,56.0,215.0,0.9967,3.17,0.44,8.8,0
1766,0,6.6,0.32,0.26,7.7,56.0,209.0,0.9961,3.17,0.45,8.8,0
1767,0,7.4,0.32,0.22,1.7,50.0,179.0,0.9955,3.28,0.69,8.9,0
1768,0,6.6,0.37,0.07,1.4,58.0,144.0,0.9922,3.17,0.38,10.0,0
1769,0,7.7,0.43,0.28,4.5,33.0,102.0,0.9918,3.16,0.56,12.2,2
1770,0,7.8,0.39,0.26,9.9,33.0,181.0,0.9955,3.04,0.42,10.9,1
1771,0,6.5,0.18,0.26,1.4,40.0,141.0,0.9941,3.34,0.72,9.5,1
1772,0,7.8,0.4,0.26,9.5,32.0,178.0,0.9955,3.04,0.43,10.9,1
1773,0,7.8,0.39,0.26,9.9,33.0,181.0,0.9955,3.04,0.42,10.9,1
1774,0,6.9,0.19,0.28,3.0,33.0,99.0,0.9924,3.16,0.4,10.8,1
1775,0,7.7,0.49,1.0,19.6,28.0,135.0,0.9973,3.24,0.4,12.0,1
1776,0,6.6,0.25,0.35,14.0,42.0,163.0,0.999,3.56,0.47,9.8,0
1777,0,6.5,0.18,0.26,1.4,40.0,141.0,0.9941,3.34,0.72,9.5,1
1778,0,6.4,0.15,0.36,1.8,43.0,150.0,0.9922,3.42,0.69,11.0,2
1779,0,6.4,0.15,0.36,1.8,43.0,150.0,0.9922,3.42,0.69,11.0,2
1780,0,8.4,0.17,0.31,5.4,47.0,150.0,0.9953,3.24,0.38,9.8,0
1781,0,6.1,0.32,0.37,1.8,13.0,200.0,0.9945,3.49,0.44,10.5,0
1782,0,8.5,0.21,0.26,9.25,73.0,142.0,0.9945,3.05,0.37,11.4,1
1783,0,8.7,0.45,0.4,1.5,17.0,100.0,0.9957,3.27,0.57,10.1,1
1784,0,6.7,0.24,0.29,6.8,54.0,127.0,0.9932,3.33,0.46,11.6,2
1785,0,8.5,0.21,0.26,9.25,73.0,142.0,0.9945,3.05,0.37,11.4,1
1786,0,7.4,0.33,0.26,2.6,29.0,115.0,0.9913,3.07,0.52,11.8,2
1787,0,7.2,0.26,0.3,2.1,50.0,158.0,0.9909,3.33,0.43,12.1,2
1788,0,8.2,0.36,0.29,7.6,37.0,122.0,0.9939,3.16,0.34,12.0,0
1789,0,7.8,0.2,0.24,1.6,26.0,189.0,0.991,3.08,0.74,12.1,2
1790,0,9.4,0.16,0.3,1.4,26.0,176.0,0.9954,3.15,0.46,9.1,0
1791,0,6.4,0.33,0.24,1.6,25.0,117.0,0.9943,3.36,0.5,9.3,0
1792,0,7.8,0.22,0.36,1.4,21.0,153.0,0.993,3.2,0.53,10.4,1
1793,0,7.4,0.35,0.31,17.95,42.0,187.0,1.0002,3.27,0.64,9.1,0
1794,0,6.6,0.37,0.24,2.0,23.0,120.0,0.9946,3.32,0.54,9.4,0
1795,0,6.7,0.37,0.41,6.3,22.0,149.0,0.9953,3.16,0.47,9.6,1
1796,0,7.1,0.37,0.32,1.4,27.0,126.0,0.9918,3.19,0.62,12.0,0
1797,0,6.9,0.25,0.27,9.05,37.0,128.0,0.9936,3.27,0.34,11.3,2
1798,0,6.8,0.23,0.29,15.4,56.0,173.0,0.9984,3.06,0.41,8.7,1
1799,0,6.4,0.26,0.21,7.1,35.0,162.0,0.9956,3.39,0.58,9.9,1
1800,0,7.6,0.3,0.22,10.2,57.0,191.0,0.9966,3.08,0.4,9.3,1
1801,0,9.4,0.16,0.23,1.6,14.0,67.0,0.9942,3.07,0.32,9.5,0
1802,0,6.8,0.23,0.29,15.4,56.0,173.0,0.9984,3.06,0.41,8.7,1
1803,0,6.4,0.26,0.21,7.1,35.0,162.0,0.9956,3.39,0.58,9.9,1
1804,0,7.6,0.3,0.22,10.2,57.0,191.0,0.9966,3.08,0.4,9.3,1
1805,0,7.5,0.33,0.39,12.4,29.0,119.0,0.9974,3.16,0.39,9.4,0
1806,0,7.6,0.38,0.2,3.4,9.0,116.0,0.9944,3.15,0.41,9.4,0
1807,0,8.8,0.2,0.43,15.0,60.0,184.0,1.0008,3.28,0.79,8.8,1
1808,0,7.5,0.33,0.39,12.4,29.0,119.0,0.9974,3.16,0.39,9.4,0
1809,0,8.8,0.2,0.43,15.0,60.0,184.0,1.0008,3.28,0.79,8.8,1
1810,0,6.6,0.36,0.21,1.5,39.0,184.0,0.9928,3.18,0.41,9.9,1
1811,0,7.6,0.38,0.2,3.4,9.0,116.0,0.9944,3.15,0.41,9.4,0
1812,0,5.6,0.46,0.24,4.8,24.0,72.0,0.9908,3.29,0.37,12.6,1
1813,0,7.2,0.15,0.38,1.2,18.0,110.0,0.9917,3.19,0.43,11.1,1
1814,0,8.2,0.42,0.29,4.1,31.0,100.0,0.9911,3.0,0.32,12.8,2
1815,0,6.8,0.3,0.35,2.8,10.0,164.0,0.9912,3.09,0.53,12.0,1
1816,0,6.7,0.27,0.3,13.9,34.0,131.0,0.9953,3.36,0.5,12.0,2
1817,0,7.2,0.5,0.0,0.8,46.0,114.0,0.9932,3.19,0.34,9.2,0
1818,0,6.0,0.26,0.29,1.0,27.0,96.0,0.9896,3.38,0.44,12.3,1
1819,0,6.8,0.33,0.28,1.2,38.0,131.0,0.9889,3.19,0.41,13.0,1
1820,0,6.8,0.3,0.35,2.8,10.0,164.0,0.9912,3.09,0.53,12.0,1
1821,0,7.4,0.29,0.31,1.7,23.0,110.0,0.9926,3.07,0.38,10.9,0
1822,0,8.2,0.42,0.29,4.1,31.0,100.0,0.9911,3.0,0.32,12.8,2
1823,0,7.3,0.19,0.24,6.3,34.0,231.0,0.9964,3.36,0.54,10.0,1
1824,0,6.5,0.32,0.12,11.5,35.0,165.0,0.9974,3.22,0.32,9.0,0
1825,0,7.1,0.32,0.4,1.5,13.0,84.0,0.9944,3.42,0.6,10.4,0
1826,0,6.5,0.32,0.12,11.5,35.0,165.0,0.9974,3.22,0.32,9.0,0
1827,0,7.3,0.19,0.24,6.3,34.0,231.0,0.9964,3.36,0.54,10.0,1
1828,0,7.3,0.17,0.23,6.3,35.0,240.0,0.9963,3.36,0.54,10.0,1
1829,0,7.7,0.44,0.24,11.2,41.0,167.0,0.9948,3.12,0.43,11.3,2
1830,0,7.7,0.44,0.24,11.2,41.0,167.0,0.9948,3.12,0.43,11.3,2
1831,0,7.4,0.49,0.24,15.1,34.0,153.0,0.9953,3.13,0.51,12.0,2
1832,0,7.7,0.44,0.24,11.2,41.0,167.0,0.9948,3.12,0.43,11.3,2
1833,0,7.4,0.49,0.24,15.1,34.0,153.0,0.9953,3.13,0.51,12.0,2
1834,0,6.4,0.21,0.3,5.6,43.0,160.0,0.9949,3.6,0.41,10.6,1
1835,0,8.0,0.55,0.42,12.6,37.0,213.0,0.9988,2.99,0.56,9.3,0
1836,0,7.0,0.19,0.23,5.7,27.0,104.0,0.9954,3.04,0.54,9.4,1
1837,0,7.2,0.24,0.29,2.2,37.0,102.0,0.992,3.27,0.64,11.0,2
1838,0,6.5,0.34,0.36,11.0,53.0,247.0,0.9984,3.44,0.55,9.3,1
1839,0,7.0,0.19,0.23,5.7,27.0,104.0,0.9954,3.04,0.54,9.4,1
1840,0,6.9,0.18,0.33,1.0,24.0,164.0,0.9926,3.42,0.51,10.5,0
1841,0,7.2,0.24,0.29,2.2,37.0,102.0,0.992,3.27,0.64,11.0,2
1842,0,8.2,0.18,0.31,11.8,96.0,249.0,0.9976,3.07,0.52,9.5,1
1843,0,8.3,0.28,0.45,7.8,32.0,139.0,0.9972,3.33,0.77,11.2,1
1844,0,6.1,0.34,0.46,4.7,21.0,94.0,0.991,3.29,0.62,12.3,1
1845,0,7.4,0.44,0.2,11.5,44.0,157.0,0.998,3.27,0.44,9.0,0
1846,0,7.6,0.26,0.58,7.9,62.0,180.0,0.9966,3.07,0.38,9.0,0
1847,0,7.4,0.44,0.2,11.5,44.0,157.0,0.998,3.27,0.44,9.0,0
1848,0,8.7,0.49,0.57,17.8,34.0,243.0,1.0007,2.98,0.82,9.0,0
